Bacteria,,,,,,Fungi,,,,
Days,group,Sample,Inheritance,SumGroup,,Days,group,Sample,Inheritance,SumGroup
120,Early successional,A1_G_120_8B,Non-inherited,0,,120,Early successional,A1_G_120_5F,Inherited,0.033438849
120,Early successional,A1_G_120_8B,Transient,0,,120,Early successional,A1_G_120_5F,Non-inherited,0.011107914
120,Early successional,A1_G_120_9B,Inherited,0.038209607,,120,Early successional,A1_G_120_5F,Transient,0.004546763
120,Early successional,A1_G_120_9B,Non-inherited,0,,120,Early successional,A1_G_120_6F,Inherited,0.005843903
120,Early successional,A1_G_120_9B,Transient,0,,120,Early successional,A1_G_120_6F,Non-inherited,0.000519458
120,Early successional,B2_G_120_1B,Inherited,0.051016058,,120,Early successional,A1_G_120_6F,Transient,0.002424138
120,Early successional,B2_G_120_1B,Non-inherited,0,,120,Early successional,A1_G_120_7F,Inherited,0.005682138
120,Early successional,B2_G_120_1B,Transient,0,,120,Early successional,A1_G_120_7F,Non-inherited,0.000112518
120,Early successional,B2_G_120_2B,Inherited,0,,120,Early successional,A1_G_120_7F,Transient,0.000590729
120,Early successional,B2_G_120_2B,Non-inherited,0,,120,Early successional,A1_G_120_8F,Inherited,0.002092624
120,Early successional,B2_G_120_2B,Transient,0,,120,Early successional,A1_G_120_8F,Non-inherited,0.000102916
120,Early successional,B2_G_120_3B,Inherited,0.025666584,,120,Early successional,A1_G_120_8F,Transient,0.001715266
120,Early successional,B2_G_120_3B,Non-inherited,0.00024919,,120,Early successional,A1_G_120_9F,Inherited,0.020177326
120,Early successional,B2_G_120_3B,Transient,0,,120,Early successional,A1_G_120_9F,Non-inherited,0.000328383
120,Early successional,B2_G_120_4B,Inherited,0.1013337,,120,Early successional,A1_G_120_9F,Transient,0.001532455
120,Early successional,B2_G_120_4B,Non-inherited,0,,120,Early successional,B2_G_120_1F,Inherited,0.010840108
120,Early successional,B2_G_120_4B,Transient,0,,120,Early successional,B2_G_120_1F,Non-inherited,0
120,Early successional,B2_G_120_5B,Inherited,0.033645073,,120,Early successional,B2_G_120_1F,Transient,0.001032391
120,Early successional,B2_G_120_5B,Non-inherited,0,,120,Early successional,B2_G_120_2F,Inherited,0.019137771
120,Early successional,B2_G_120_5B,Transient,0,,120,Early successional,B2_G_120_2F,Non-inherited,0.000274377
120,Early successional,B2_G_120_6B,Inherited,0.044318602,,120,Early successional,B2_G_120_2F,Transient,0.002229311
120,Early successional,B2_G_120_6B,Non-inherited,0,,120,Early successional,B2_G_120_3F,Inherited,0.033392164
120,Early successional,B2_G_120_6B,Transient,0,,120,Early successional,B2_G_120_3F,Non-inherited,0.013483939
120,Early successional,B2_G_120_7B,Inherited,0.040963575,,120,Early successional,B2_G_120_3F,Transient,0.001517827
120,Early successional,B2_G_120_7B,Non-inherited,0,,120,Early successional,B2_G_120_4F,Inherited,0.062729261
120,Early successional,B2_G_120_7B,Transient,0,,120,Early successional,B2_G_120_4F,Non-inherited,0
120,Early successional,B2_G_120_8B,Inherited,0.043711571,,120,Early successional,B2_G_120_4F,Transient,0.000168265
120,Early successional,B2_G_120_8B,Non-inherited,0,,120,Early successional,B2_G_120_5F,Inherited,0.001224198
120,Early successional,B2_G_120_8B,Transient,0,,120,Early successional,B2_G_120_5F,Non-inherited,0
120,Early successional,B2_G_120_9B,Inherited,0.010460477,,120,Early successional,B2_G_120_5F,Transient,0
120,Early successional,B2_G_120_9B,Non-inherited,0,,120,Early successional,B2_G_120_6F,Inherited,0.014113219
120,Early successional,B2_G_120_9B,Transient,0,,120,Early successional,B2_G_120_6F,Non-inherited,0.000188176
120,Early successional,C3_G_120_1B,Inherited,0,,120,Early successional,B2_G_120_6F,Transient,0.037070722
120,Early successional,C3_G_120_1B,Non-inherited,0,,120,Early successional,B2_G_120_7F,Inherited,0.319572629
120,Early successional,C3_G_120_1B,Transient,0,,120,Early successional,B2_G_120_7F,Non-inherited,0.001746071
120,Early successional,C3_G_120_2B,Inherited,0.042007517,,120,Early successional,B2_G_120_7F,Transient,0.057994512
120,Early successional,C3_G_120_2B,Non-inherited,0,,120,Early successional,B2_G_120_8F,Inherited,0.024056634
120,Early successional,C3_G_120_2B,Transient,0,,120,Early successional,B2_G_120_8F,Non-inherited,0.007463643
120,Early successional,C3_G_120_3B,Inherited,0.004045512,,120,Early successional,B2_G_120_8F,Transient,0.008040233
120,Early successional,C3_G_120_3B,Non-inherited,0,,120,Early successional,B2_G_120_9F,Inherited,0.185846205
120,Early successional,C3_G_120_3B,Transient,0,,120,Early successional,B2_G_120_9F,Non-inherited,0
120,Early successional,C3_G_120_4B,Inherited,0.027419171,,120,Early successional,B2_G_120_9F,Transient,0.002236117
120,Early successional,C3_G_120_4B,Non-inherited,0.003198903,,120,Early successional,C3_G_120_1F,Inherited,0.046220375
120,Early successional,C3_G_120_4B,Transient,0,,120,Early successional,C3_G_120_1F,Non-inherited,0.000168483
120,Early successional,C3_G_120_5B,Inherited,0,,120,Early successional,C3_G_120_1F,Transient,0.090250477
120,Early successional,C3_G_120_5B,Non-inherited,0,,120,Early successional,C3_G_120_2F,Inherited,0.033608611
120,Early successional,C3_G_120_5B,Transient,0,,120,Early successional,C3_G_120_2F,Non-inherited,0.000338455
120,Early successional,C3_G_120_6B,Inherited,0.002356545,,120,Early successional,C3_G_120_2F,Transient,0.025925676
120,Early successional,C3_G_120_6B,Non-inherited,0.001413927,,120,Early successional,C3_G_120_3F,Inherited,0.027943231
120,Early successional,C3_G_120_6B,Transient,0,,120,Early successional,C3_G_120_3F,Non-inherited,0.001066255
120,Early successional,C3_G_120_7B,Inherited,0.016636102,,120,Early successional,C3_G_120_3F,Transient,0.000294139
120,Early successional,C3_G_120_7B,Non-inherited,0,,120,Early successional,C3_G_120_4F,Inherited,0.050789407
120,Early successional,C3_G_120_7B,Transient,0,,120,Early successional,C3_G_120_4F,Non-inherited,8.35E-05
120,Early successional,C3_G_120_8B,Inherited,0,,120,Early successional,C3_G_120_4F,Transient,0.006292985
120,Early successional,C3_G_120_8B,Non-inherited,0,,120,Early successional,C3_G_120_5F,Inherited,0.09616289
120,Early successional,C3_G_120_8B,Transient,0,,120,Early successional,C3_G_120_5F,Non-inherited,0.000248954
120,Early successional,C3_G_120_9B,Inherited,0.019126819,,120,Early successional,C3_G_120_5F,Transient,0.003900744
120,Early successional,C3_G_120_9B,Non-inherited,0.005821206,,120,Early successional,C3_G_120_6F,Inherited,0.099900932
120,Early successional,C3_G_120_9B,Transient,0.0002772,,120,Early successional,C3_G_120_6F,Non-inherited,0.002021003
120,Late successional,A1_G_120_1B,Inherited,0.778658365,,120,Early successional,C3_G_120_6F,Transient,0.001505845
120,Late successional,A1_G_120_1B,Non-inherited,0,,120,Early successional,C3_G_120_7F,Inherited,0.149566364
120,Late successional,A1_G_120_1B,Transient,0.10317011,,120,Early successional,C3_G_120_7F,Non-inherited,0
120,Late successional,A1_G_120_2B,Inherited,0.642662797,,120,Early successional,C3_G_120_7F,Transient,0.094639144
120,Late successional,A1_G_120_2B,Non-inherited,0,,120,Early successional,C3_G_120_8F,Inherited,0.06906584
120,Late successional,A1_G_120_2B,Transient,0.066388537,,120,Early successional,C3_G_120_8F,Non-inherited,0.000569224
120,Late successional,A1_G_120_3B,Inherited,0.903191108,,120,Early successional,C3_G_120_8F,Transient,0.005059769
120,Late successional,A1_G_120_3B,Non-inherited,0,,120,Early successional,C3_G_120_9F,Inherited,0.035762032
120,Late successional,A1_G_120_3B,Transient,0.003107446,,120,Early successional,C3_G_120_9F,Non-inherited,0.00122549
120,Late successional,A1_G_120_4B,Inherited,0.633912926,,120,Early successional,C3_G_120_9F,Transient,0.014705883
120,Late successional,A1_G_120_4B,Non-inherited,0,,120,Late successional,A1_G_120_1F,Inherited,0.305660377
120,Late successional,A1_G_120_4B,Transient,0.293435773,,120,Late successional,A1_G_120_1F,Non-inherited,0.000774069
120,Late successional,A1_G_120_5B,Inherited,0.804023362,,120,Late successional,A1_G_120_1F,Transient,0.021964199
120,Late successional,A1_G_120_5B,Non-inherited,0,,120,Late successional,A1_G_120_2F,Inherited,0.147671377
120,Late successional,A1_G_120_5B,Transient,0,,120,Late successional,A1_G_120_2F,Non-inherited,0
120,Late successional,A1_G_120_6B,Inherited,0.857825414,,120,Late successional,A1_G_120_2F,Transient,0.000732601
120,Late successional,A1_G_120_6B,Non-inherited,0.038739669,,120,Late successional,A1_G_120_3F,Inherited,0.963615758
120,Late successional,A1_G_120_6B,Transient,0.007102273,,120,Late successional,A1_G_120_3F,Non-inherited,8.95E-05
120,Late successional,A1_G_120_7B,Inherited,0.447709594,,120,Late successional,A1_G_120_3F,Transient,0.015776445
120,Late successional,A1_G_120_7B,Non-inherited,0,,120,Late successional,A1_G_120_4F,Inherited,0.81833997
120,Late successional,A1_G_120_7B,Transient,0.363007779,,120,Late successional,A1_G_120_4F,Non-inherited,0.000734527
120,Late successional,A1_G_120_8B,Inherited,0.793021724,,120,Late successional,A1_G_120_4F,Transient,0.045115399
120,Late successional,A1_G_120_8B,Non-inherited,0,,120,Late successional,A1_G_120_5F,Inherited,0.489553956
120,Late successional,A1_G_120_8B,Transient,0.006319947,,120,Late successional,A1_G_120_5F,Non-inherited,0.079597122
120,Late successional,A1_G_120_9B,Inherited,0.903081029,,120,Late successional,A1_G_120_5F,Transient,0.005122303
120,Late successional,A1_G_120_9B,Non-inherited,0,,120,Late successional,A1_G_120_6F,Inherited,0.813471277
120,Late successional,A1_G_120_9B,Transient,0.005579816,,120,Late successional,A1_G_120_6F,Non-inherited,0.000173153
120,Late successional,B2_G_120_1B,Inherited,0.752309223,,120,Late successional,A1_G_120_6F,Transient,0.024241375
120,Late successional,B2_G_120_1B,Non-inherited,0,,120,Late successional,A1_G_120_7F,Inherited,0.958762307
120,Late successional,B2_G_120_1B,Transient,0.038226517,,120,Late successional,A1_G_120_7F,Non-inherited,0.006554191
120,Late successional,B2_G_120_2B,Inherited,0.860347129,,120,Late successional,A1_G_120_7F,Transient,0.013558369
120,Late successional,B2_G_120_2B,Non-inherited,0,,120,Late successional,A1_G_120_8F,Inherited,0.803464826
120,Late successional,B2_G_120_2B,Transient,0.081842457,,120,Late successional,A1_G_120_8F,Non-inherited,0.007444254
120,Late successional,B2_G_120_3B,Inherited,0.883877398,,120,Late successional,A1_G_120_8F,Transient,0.027547169
120,Late successional,B2_G_120_3B,Non-inherited,0,,120,Late successional,A1_G_120_9F,Inherited,0.762323493
120,Late successional,B2_G_120_3B,Transient,0.006852729,,120,Late successional,A1_G_120_9F,Non-inherited,0.005473054
120,Late successional,B2_G_120_4B,Inherited,0.556166644,,120,Late successional,A1_G_120_9F,Transient,0.010544752
120,Late successional,B2_G_120_4B,Non-inherited,0,,120,Late successional,B2_G_120_1F,Inherited,0.799425732
120,Late successional,B2_G_120_4B,Transient,0.246940739,,120,Late successional,B2_G_120_1F,Non-inherited,0.079881274
120,Late successional,B2_G_120_5B,Inherited,0.94787865,,120,Late successional,B2_G_120_1F,Transient,0.027358369
120,Late successional,B2_G_120_5B,Non-inherited,0,,120,Late successional,B2_G_120_2F,Inherited,0.825324965
120,Late successional,B2_G_120_5B,Transient,0.00524635,,120,Late successional,B2_G_120_2F,Non-inherited,0.000274377
120,Late successional,B2_G_120_6B,Inherited,0.906069187,,120,Late successional,B2_G_120_2F,Transient,0.001646259
120,Late successional,B2_G_120_6B,Non-inherited,0,,120,Late successional,B2_G_120_3F,Inherited,0.680232969
120,Late successional,B2_G_120_6B,Transient,0,,120,Late successional,B2_G_120_3F,Non-inherited,0.001482527
120,Late successional,B2_G_120_7B,Inherited,0.853019899,,120,Late successional,B2_G_120_3F,Transient,0.002753265
120,Late successional,B2_G_120_7B,Non-inherited,0,,120,Late successional,B2_G_120_4F,Inherited,0.802288406
120,Late successional,B2_G_120_7B,Transient,0.024671244,,120,Late successional,B2_G_120_4F,Non-inherited,0.004812384
120,Late successional,B2_G_120_8B,Inherited,0.849301285,,120,Late successional,B2_G_120_4F,Transient,0.023927309
120,Late successional,B2_G_120_8B,Non-inherited,0,,120,Late successional,B2_G_120_5F,Inherited,0.910701534
120,Late successional,B2_G_120_8B,Transient,0.007937395,,120,Late successional,B2_G_120_5F,Non-inherited,0.000170028
120,Late successional,B2_G_120_9B,Inherited,0.834034292,,120,Late successional,B2_G_120_5F,Transient,0.000442072
120,Late successional,B2_G_120_9B,Non-inherited,0.025558072,,120,Late successional,B2_G_120_6F,Inherited,0.69665987
120,Late successional,B2_G_120_9B,Transient,0.085517093,,120,Late successional,B2_G_120_6F,Non-inherited,0.001724949
120,Late successional,C3_G_120_1B,Inherited,0.92287175,,120,Late successional,B2_G_120_6F,Transient,0.152328681
120,Late successional,C3_G_120_1B,Non-inherited,0,,120,Late successional,B2_G_120_7F,Inherited,0.516047228
120,Late successional,C3_G_120_1B,Transient,0.030228939,,120,Late successional,B2_G_120_7F,Non-inherited,0
120,Late successional,C3_G_120_2B,Inherited,0.865797036,,120,Late successional,B2_G_120_7F,Transient,0.000789889
120,Late successional,C3_G_120_2B,Non-inherited,0,,120,Late successional,B2_G_120_8F,Inherited,0.842014222
120,Late successional,C3_G_120_2B,Transient,0.039464958,,120,Late successional,B2_G_120_8F,Non-inherited,0.000448459
120,Late successional,C3_G_120_3B,Inherited,0.816308471,,120,Late successional,B2_G_120_8F,Transient,0.019091551
120,Late successional,C3_G_120_3B,Non-inherited,0,,120,Late successional,B2_G_120_9F,Inherited,0.460557372
120,Late successional,C3_G_120_3B,Transient,0.053729456,,120,Late successional,B2_G_120_9F,Non-inherited,0.20617831
120,Late successional,C3_G_120_4B,Inherited,0.941391523,,120,Late successional,B2_G_120_9F,Transient,0.094538076
120,Late successional,C3_G_120_4B,Non-inherited,0,,120,Late successional,C3_G_120_1F,Inherited,0.748174771
120,Late successional,C3_G_120_4B,Transient,0,,120,Late successional,C3_G_120_1F,Non-inherited,0.068909357
120,Late successional,C3_G_120_5B,Inherited,0.834053054,,120,Late successional,C3_G_120_1F,Transient,0.020947995
120,Late successional,C3_G_120_5B,Non-inherited,0,,120,Late successional,C3_G_120_2F,Inherited,0.822581736
120,Late successional,C3_G_120_5B,Transient,0.06477483,,120,Late successional,C3_G_120_2F,Non-inherited,0.001793812
120,Late successional,C3_G_120_6B,Inherited,0.930481912,,120,Late successional,C3_G_120_2F,Transient,0.004196846
120,Late successional,C3_G_120_6B,Non-inherited,0,,120,Late successional,C3_G_120_3F,Inherited,0.82245018
120,Late successional,C3_G_120_6B,Transient,0,,120,Late successional,C3_G_120_3F,Non-inherited,0
120,Late successional,C3_G_120_7B,Inherited,0.885250198,,120,Late successional,C3_G_120_3F,Transient,0.017942495
120,Late successional,C3_G_120_7B,Non-inherited,0,,120,Late successional,C3_G_120_4F,Inherited,0.78492468
120,Late successional,C3_G_120_7B,Transient,0,,120,Late successional,C3_G_120_4F,Non-inherited,0.049592068
120,Late successional,C3_G_120_8B,Inherited,0.905123069,,120,Late successional,C3_G_120_4F,Transient,0.024420126
120,Late successional,C3_G_120_8B,Non-inherited,0,,120,Late successional,C3_G_120_5F,Inherited,0.842476554
120,Late successional,C3_G_120_8B,Transient,0.060103035,,120,Late successional,C3_G_120_5F,Non-inherited,0.020610291
120,Late successional,C3_G_120_9B,Inherited,0.785585586,,120,Late successional,C3_G_120_5F,Transient,0.020942264
120,Late successional,C3_G_120_9B,Non-inherited,0,,120,Late successional,C3_G_120_6F,Inherited,0.659084604
120,Late successional,C3_G_120_9B,Transient,0.005544006,,120,Late successional,C3_G_120_6F,Non-inherited,0.00332871
120,Mid-successional / No trend,A1_G_120_1B,Inherited,0.108406453,,120,Late successional,C3_G_120_6F,Transient,0.06502873
120,Mid-successional / No trend,A1_G_120_1B,Non-inherited,0,,120,Late successional,C3_G_120_7F,Inherited,0.607191764
120,Mid-successional / No trend,A1_G_120_1B,Transient,0,,120,Late successional,C3_G_120_7F,Non-inherited,0
120,Mid-successional / No trend,A1_G_120_2B,Inherited,0.288409215,,120,Late successional,C3_G_120_7F,Transient,0.007201907
120,Mid-successional / No trend,A1_G_120_2B,Non-inherited,0,,120,Late successional,C3_G_120_8F,Inherited,0.440769085
120,Mid-successional / No trend,A1_G_120_2B,Transient,0.002539452,,120,Late successional,C3_G_120_8F,Non-inherited,0.000126494
120,Mid-successional / No trend,A1_G_120_3B,Inherited,0.054499821,,120,Late successional,C3_G_120_8F,Transient,0.003225603
120,Mid-successional / No trend,A1_G_120_3B,Non-inherited,0,,120,Late successional,C3_G_120_9F,Inherited,0.49660205
120,Mid-successional / No trend,A1_G_120_3B,Transient,0,,120,Late successional,C3_G_120_9F,Non-inherited,0.012756237
120,Mid-successional / No trend,A1_G_120_4B,Inherited,0.046771802,,120,Late successional,C3_G_120_9F,Transient,0.003954991
120,Mid-successional / No trend,A1_G_120_4B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_1F,Inherited,0.651282051
120,Mid-successional / No trend,A1_G_120_4B,Transient,0,,120,Mid-successional / No trend,A1_G_120_1F,Non-inherited,0
120,Mid-successional / No trend,A1_G_120_5B,Inherited,0.169110967,,120,Mid-successional / No trend,A1_G_120_1F,Transient,0
120,Mid-successional / No trend,A1_G_120_5B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_2F,Inherited,0.792883307
120,Mid-successional / No trend,A1_G_120_5B,Transient,0,,120,Mid-successional / No trend,A1_G_120_2F,Non-inherited,0
120,Mid-successional / No trend,A1_G_120_6B,Inherited,0.038997934,,120,Mid-successional / No trend,A1_G_120_2F,Transient,0.000523286
120,Mid-successional / No trend,A1_G_120_6B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_3F,Inherited,0
120,Mid-successional / No trend,A1_G_120_6B,Transient,0,,120,Mid-successional / No trend,A1_G_120_3F,Non-inherited,0.000178939
120,Mid-successional / No trend,A1_G_120_7B,Inherited,0.063612792,,120,Mid-successional / No trend,A1_G_120_3F,Transient,0
120,Mid-successional / No trend,A1_G_120_7B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_4F,Inherited,0.120578342
120,Mid-successional / No trend,A1_G_120_7B,Transient,0,,120,Mid-successional / No trend,A1_G_120_4F,Non-inherited,0
120,Mid-successional / No trend,A1_G_120_8B,Inherited,0.129163924,,120,Mid-successional / No trend,A1_G_120_4F,Transient,0
120,Mid-successional / No trend,A1_G_120_8B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_5F,Inherited,0.376633094
120,Mid-successional / No trend,A1_G_120_8B,Transient,0,,120,Mid-successional / No trend,A1_G_120_5F,Non-inherited,0
120,Mid-successional / No trend,A1_G_120_9B,Inherited,0.053129549,,120,Mid-successional / No trend,A1_G_120_5F,Transient,0
120,Mid-successional / No trend,A1_G_120_9B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_6F,Inherited,0.150166659
120,Mid-successional / No trend,A1_G_120_9B,Transient,0,,120,Mid-successional / No trend,A1_G_120_6F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_1B,Inherited,0.158448202,,120,Mid-successional / No trend,A1_G_120_6F,Transient,0.003160036
120,Mid-successional / No trend,B2_G_120_1B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_7F,Inherited,0.014486638
120,Mid-successional / No trend,B2_G_120_1B,Transient,0,,120,Mid-successional / No trend,A1_G_120_7F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_2B,Inherited,0.057810414,,120,Mid-successional / No trend,A1_G_120_7F,Transient,0.000253165
120,Mid-successional / No trend,B2_G_120_2B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_8F,Inherited,0.157632933
120,Mid-successional / No trend,B2_G_120_2B,Transient,0,,120,Mid-successional / No trend,A1_G_120_8F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_3B,Inherited,0.083354099,,120,Mid-successional / No trend,A1_G_120_8F,Transient,0
120,Mid-successional / No trend,B2_G_120_3B,Non-inherited,0,,120,Mid-successional / No trend,A1_G_120_9F,Inherited,0.199401613
120,Mid-successional / No trend,B2_G_120_3B,Transient,0,,120,Mid-successional / No trend,A1_G_120_9F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_4B,Inherited,0.095558917,,120,Mid-successional / No trend,A1_G_120_9F,Transient,0.000218922
120,Mid-successional / No trend,B2_G_120_4B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_1F,Inherited,0.0813976
120,Mid-successional / No trend,B2_G_120_4B,Transient,0,,120,Mid-successional / No trend,B2_G_120_1F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_5B,Inherited,0.013229927,,120,Mid-successional / No trend,B2_G_120_1F,Transient,6.45E-05
120,Mid-successional / No trend,B2_G_120_5B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_2F,Inherited,0.15111294
120,Mid-successional / No trend,B2_G_120_5B,Transient,0,,120,Mid-successional / No trend,B2_G_120_2F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_6B,Inherited,0.049612212,,120,Mid-successional / No trend,B2_G_120_2F,Transient,0
120,Mid-successional / No trend,B2_G_120_6B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_3F,Inherited,0.256971408
120,Mid-successional / No trend,B2_G_120_6B,Transient,0,,120,Mid-successional / No trend,B2_G_120_3F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_7B,Inherited,0.081345281,,120,Mid-successional / No trend,B2_G_120_3F,Transient,0.010165901
120,Mid-successional / No trend,B2_G_120_7B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_4F,Inherited,0.095238095
120,Mid-successional / No trend,B2_G_120_7B,Transient,0,,120,Mid-successional / No trend,B2_G_120_4F,Non-inherited,0.009490156
120,Mid-successional / No trend,B2_G_120_8B,Inherited,0.099049748,,120,Mid-successional / No trend,B2_G_120_4F,Transient,0.001346121
120,Mid-successional / No trend,B2_G_120_8B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_5F,Inherited,0.082769409
120,Mid-successional / No trend,B2_G_120_8B,Transient,0,,120,Mid-successional / No trend,B2_G_120_5F,Non-inherited,0
120,Mid-successional / No trend,B2_G_120_9B,Inherited,0.044430066,,120,Mid-successional / No trend,B2_G_120_5F,Transient,0.00469276
120,Mid-successional / No trend,B2_G_120_9B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_6F,Inherited,0.097381214
120,Mid-successional / No trend,B2_G_120_9B,Transient,0,,120,Mid-successional / No trend,B2_G_120_6F,Non-inherited,0.000407715
120,Mid-successional / No trend,C3_G_120_1B,Inherited,0.04689931,,120,Mid-successional / No trend,B2_G_120_6F,Transient,0.000125451
120,Mid-successional / No trend,C3_G_120_1B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_7F,Inherited,0.103849672
120,Mid-successional / No trend,C3_G_120_1B,Transient,0,,120,Mid-successional / No trend,B2_G_120_7F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_2B,Inherited,0.052730489,,120,Mid-successional / No trend,B2_G_120_7F,Transient,0
120,Mid-successional / No trend,C3_G_120_2B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_8F,Inherited,0.098885258
120,Mid-successional / No trend,C3_G_120_2B,Transient,0,,120,Mid-successional / No trend,B2_G_120_8F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_3B,Inherited,0.125916561,,120,Mid-successional / No trend,B2_G_120_8F,Transient,0
120,Mid-successional / No trend,C3_G_120_3B,Non-inherited,0,,120,Mid-successional / No trend,B2_G_120_9F,Inherited,0.020414924
120,Mid-successional / No trend,C3_G_120_3B,Transient,0,,120,Mid-successional / No trend,B2_G_120_9F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_4B,Inherited,0.027990403,,120,Mid-successional / No trend,B2_G_120_9F,Transient,0.030228995
120,Mid-successional / No trend,C3_G_120_4B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_1F,Inherited,0.025328541
120,Mid-successional / No trend,C3_G_120_4B,Transient,0,,120,Mid-successional / No trend,C3_G_120_1F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_5B,Inherited,0.101172116,,120,Mid-successional / No trend,C3_G_120_1F,Transient,0
120,Mid-successional / No trend,C3_G_120_5B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_2F,Inherited,0.105564205
120,Mid-successional / No trend,C3_G_120_5B,Transient,0,,120,Mid-successional / No trend,C3_G_120_2F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_6B,Inherited,0.065747614,,120,Mid-successional / No trend,C3_G_120_2F,Transient,0.005990659
120,Mid-successional / No trend,C3_G_120_6B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_3F,Inherited,0.127913817
120,Mid-successional / No trend,C3_G_120_6B,Transient,0,,120,Mid-successional / No trend,C3_G_120_3F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_7B,Inherited,0.098113701,,120,Mid-successional / No trend,C3_G_120_3F,Transient,0.002389882
120,Mid-successional / No trend,C3_G_120_7B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_4F,Inherited,0.076239802
120,Mid-successional / No trend,C3_G_120_7B,Transient,0,,120,Mid-successional / No trend,C3_G_120_4F,Non-inherited,0
120,Mid-successional / No trend,C3_G_120_8B,Inherited,0.034773898,,120,Mid-successional / No trend,C3_G_120_4F,Transient,0.007657394
120,Mid-successional / No trend,C3_G_120_8B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_5F,Inherited,0.004786013
120,Mid-successional / No trend,C3_G_120_8B,Transient,0,,120,Mid-successional / No trend,C3_G_120_5F,Non-inherited,0.000470302
120,Mid-successional / No trend,C3_G_120_9B,Inherited,0.182120582,,120,Mid-successional / No trend,C3_G_120_5F,Transient,0.01040197
120,Mid-successional / No trend,C3_G_120_9B,Non-inherited,0,,120,Mid-successional / No trend,C3_G_120_6F,Inherited,0.169011294
120,Mid-successional / No trend,C3_G_120_9B,Transient,0.001524602,,120,Mid-successional / No trend,C3_G_120_6F,Non-inherited,0
120,NA,A1_G_120_1B,Transient,0,,120,Mid-successional / No trend,C3_G_120_6F,Transient,0.000118883
120,NA,A1_G_120_2B,Transient,0,,120,Mid-successional / No trend,C3_G_120_7F,Inherited,0.118375007
120,NA,A1_G_120_3B,Transient,0,,120,Mid-successional / No trend,C3_G_120_7F,Non-inherited,0
120,NA,A1_G_120_4B,Transient,0,,120,Mid-successional / No trend,C3_G_120_7F,Transient,0.023025815
120,NA,A1_G_120_5B,Transient,0,,120,Mid-successional / No trend,C3_G_120_8F,Inherited,0.479855797
120,NA,A1_G_120_6B,Transient,0,,120,Mid-successional / No trend,C3_G_120_8F,Non-inherited,0.00044273
120,NA,A1_G_120_7B,Transient,0,,120,Mid-successional / No trend,C3_G_120_8F,Transient,0.00088546
120,NA,A1_G_120_8B,Transient,0,,120,Mid-successional / No trend,C3_G_120_9F,Inherited,0.434993316
120,NA,A1_G_120_9B,Transient,0,,120,Mid-successional / No trend,C3_G_120_9F,Non-inherited,0
120,NA,B2_G_120_1B,Transient,0,,120,Mid-successional / No trend,C3_G_120_9F,Transient,0
120,NA,B2_G_120_2B,Transient,0,,120,NA,A1_G_120_1F,Transient,0
120,NA,B2_G_120_3B,Transient,0,,120,NA,A1_G_120_2F,Transient,0
120,NA,B2_G_120_4B,Transient,0,,120,NA,A1_G_120_3F,Transient,0
120,NA,B2_G_120_5B,Transient,0,,120,NA,A1_G_120_4F,Transient,0
120,NA,B2_G_120_6B,Transient,0,,120,NA,A1_G_120_5F,Transient,0
120,NA,B2_G_120_7B,Transient,0,,120,NA,A1_G_120_6F,Transient,0
120,NA,B2_G_120_8B,Transient,0,,120,NA,A1_G_120_7F,Transient,0
120,NA,B2_G_120_9B,Transient,0,,120,NA,A1_G_120_8F,Transient,0
